Customer ID,Churn,ChurnProbability,RiskSegment,RetentionPriority,RecommendedAction,RecencyDays,PurchaseFrequency,MonetaryValue,AverageOrderValue,CustomerTenureDays,UniqueProducts,IsRepeatCustomer,PurchaseActivityRate
14623,0,0.089345306,Low,Monitor,Continue monitoring and regular customer engagement,5.961111111111111,7,1528.14,218.3057142857143,421.81805555555553,157,1,0.016555584389135
13262,1,0.4927747,Medium,Monitor,Continue monitoring and regular customer engagement,82.90555555555555,3,573.45,191.15,420.025,48,1,0.0071254676088118
17346,0,0.035762075,Low,Monitor,Continue monitoring and regular customer engagement,6.9375,17,3305.57,194.44529411764708,420.02222222222224,373,1,0.0403779161828354
14395,0,0.05401144,Low,Monitor,Continue monitoring and regular customer engagement,42.00625,16,5947.96,371.7475,419.9847222222222,254,1,0.0380061298080888
17256,0,0.51584727,Medium,Monitor,Continue monitoring and regular customer engagement,131.91458333333333,4,386.83,96.7075,419.96527777777777,18,1,0.0095019713291212
15972,1,0.60174525,High,Medium Priority,Automated re-engagement reminder or promotional campaign,275.9791666666667,5,1769.33,353.866,419.9472222222222,104,1,0.0118779736177008
17041,0,0.4558578,Medium,Monitor,Continue monitoring and regular customer engagement,180.04652777777778,4,888.21,222.0525,419.93402777777777,58,1,0.0095026767522622
16921,0,0.5580833,High,Medium Priority,Automated re-engagement reminder or promotional campaign,261.9458333333333,2,255.03,127.515,419.8861111111111,28,1,0.0047518793022657
13286,1,0.77092373,Critical,High Priority,Targeted re-engagement campaign with personalised offer,419.8854166666667,1,734.91,734.91,419.8854166666667,46,0,0.0023759435713401
14506,0,0.32061145,Medium,Monitor,Continue monitoring and regular customer engagement,103.00277777777778,4,1553.76,388.44,419.1826388888889,133,1,0.0095196698525608
15410,0,0.104588866,Low,Monitor,Continue monitoring and regular customer engagement,22.963194444444444,6,3035.77,505.9616666666666,419.16180555555553,71,1,0.0142802128148381
17540,0,0.39925212,Medium,Monitor,Continue monitoring and regular customer engagement,135.92708333333334,5,1280.5,256.1,419.12708333333336,35,1,0.0119011608590654
14845,1,0.83054554,Critical,High Priority,Targeted re-engagement campaign with personalised offer,419.1048611111111,1,150.0,150.0,419.1048611111111,1,0,0.0023803580785881
17474,1,0.8545574,Critical,High Priority,Targeted re-engagement campaign with personalised offer,419.08819444444447,1,1047.0,1047.0,419.08819444444447,6,0,0.0023804525174111
13145,0,0.5071619,Medium,Monitor,Continue monitoring and regular customer engagement,191.7805555555556,4,805.0,201.25,419.06875,2,1,0.009522250822038
15273,1,0.82448983,Critical,High Priority,Targeted re-engagement campaign with personalised offer,419.0548611111111,1,228.96,228.96,419.0548611111111,1,0,0.0023806414175397
13115,0,0.028243005,Low,Monitor,Continue monitoring and regular customer engagement,3.857638888888889,7,4078.47,582.6385714285715,418.97291666666666,161,1,0.0166677414714242
15451,1,0.6205094,High,Medium Priority,Automated re-engagement reminder or promotional campaign,253.96527777777777,2,226.86,113.43,418.9458333333333,56,1,0.0047625189756615
18095,1,0.34209555,Medium,Monitor,Continue monitoring and regular customer engagement,132.0,5,2303.09,460.61800000000005,418.9451388888889,37,1,0.011906317128064
12516,0,0.20162962,Low,Monitor,Continue monitoring and regular customer engagement,0.0506944444444444,3,1919.76,639.9200000000001,418.94166666666666,42,1,0.0071438493441549
14372,1,0.5473068,High,Medium Priority,Automated re-engagement reminder or promotional campaign,262.85625,2,860.08,430.04,418.8701388888889,36,1,0.004763377565484
16548,1,0.91004753,Critical,High Priority,Targeted re-engagement campaign with personalised offer,418.8576388888889,1,30.15,30.15,418.8576388888889,6,0,0.0023817596903712
12780,1,0.84661275,Critical,High Priority,Targeted re-engagement campaign with personalised offer,418.13194444444446,1,337.4,337.4,418.13194444444446,20,0,0.0023858835224919
14926,1,0.6231698,High,Medium Priority,Automated re-engagement reminder or promotional campaign,201.23402777777775,2,359.4,179.7,418.11875,2,1,0.0047719172668843
14611,1,0.53195167,High,Medium Priority,Automated re-engagement reminder or promotional campaign,263.1465277777778,2,604.3299999999999,302.165,418.1048611111111,37,1,0.0047720754054192
15970,1,0.62278336,High,Medium Priority,Automated re-engagement reminder or promotional campaign,123.02916666666668,2,1017.32,508.66,418.05555555555554,19,1,0.0047726368818772
16864,1,0.6049069,High,Medium Priority,Automated re-engagement reminder or promotional campaign,253.85694444444445,2,409.25,204.625,418.0375,17,1,0.0047728425260269
14812,1,0.83412164,Critical,High Priority,Targeted re-engagement campaign with personalised offer,418.02569444444447,1,178.85,178.85,418.02569444444447,36,0,0.0023864884976226
12983,1,0.7896665,Critical,High Priority,Targeted re-engagement campaign with personalised offer,417.99444444444447,1,490.08,490.08,417.99444444444447,30,0,0.0023866664898765
17622,1,0.783616,Critical,High Priority,Targeted re-engagement campaign with personalised offer,417.0097222222222,2,1130.21,565.105,417.9666666666666,19,1,0.0047736494550083
17185,1,0.8267788,Critical,High Priority,Targeted re-engagement campaign with personalised offer,411.02430555555554,3,229.46,76.48666666666666,417.9590277777778,38,1,0.007160604739591
15886,0,0.52785045,High,Medium Priority,Automated re-engagement reminder or promotional campaign,236.03402777777777,3,871.78,290.5933333333333,417.90763888888887,47,1,0.0071614831564237
18062,0,0.23921031,Medium,Monitor,Continue monitoring and regular customer engagement,40.13611111111111,5,1398.07,279.614,417.16319444444446,43,1,0.0119570542468301
16256,1,0.42617765,Medium,Monitor,Continue monitoring and regular customer engagement,86.02222222222223,3,1629.37,543.1233333333333,417.0944444444444,27,1,0.0071754122540095
16472,1,0.59448546,High,Medium Priority,Automated re-engagement reminder or promotional campaign,253.95416666666668,2,789.6,394.8,417.0430555555556,39,1,0.0047841962052021
16231,1,0.4950998,Medium,Monitor,Continue monitoring and regular customer engagement,198.90972222222223,4,1074.47,268.6175,417.0305555555556,69,1,0.0095686785256261
12588,0,0.49619028,Medium,Monitor,Continue monitoring and regular customer engagement,218.99791666666667,3,743.88,247.96,417.0194444444445,27,1,0.0071766996484746
15455,1,0.90643185,Critical,High Priority,Targeted re-engagement campaign with personalised offer,417.0048611111111,1,38.25,38.25,417.0048611111111,2,0,0.0023923166762746
13461,0,0.46418765,Medium,Monitor,Continue monitoring and regular customer engagement,226.78958333333333,3,2715.0,905.0,416.8673611111111,25,1,0.0071793116170236
13963,1,0.22841512,Low,Monitor,Continue monitoring and regular customer engagement,127.92152777777778,17,2860.57,168.26882352941178,416.8541666666667,129,1,0.0406840504561998
13308,0,0.5675515,High,Medium Priority,Automated re-engagement reminder or promotional campaign,22.98402777777778,2,1099.81,549.905,416.1444444444445,42,1,0.0047945023040247
14917,1,0.7826415,Critical,High Priority,Targeted re-engagement campaign with personalised offer,416.05694444444447,2,1123.75,561.875,416.12916666666666,29,0,0.0047946779075226
12504,0,0.56324685,High,Medium Priority,Automated re-engagement reminder or promotional campaign,236.90347222222223,2,297.0,148.5,416.1013888888889,8,1,0.0047949972195675
13625,1,0.85666066,Critical,High Priority,Targeted re-engagement campaign with personalised offer,416.0833333333333,1,301.26,301.26,416.0833333333333,21,0,0.0023976023976023
12625,1,0.21049008,Low,Monitor,Continue monitoring and regular customer engagement,31.122222222222224,4,5164.88,1291.22,416.05347222222224,144,1,0.0095910962656334
13346,1,0.78381777,Critical,High Priority,Targeted re-engagement campaign with personalised offer,282.04791666666665,6,299.4,49.9,416.0111111111111,4,1,0.0143881058325117
16743,0,0.046281327,Low,Monitor,Continue monitoring and regular customer engagement,30.99513888888889,10,3060.77,306.077,415.9784722222222,85,1,0.0239820534300165
15651,0,0.44217253,Medium,Monitor,Continue monitoring and regular customer engagement,80.1625,3,840.08,280.02666666666664,415.975,44,1,0.0071946759398045
16279,0,0.25223425,Medium,Monitor,Continue monitoring and regular customer engagement,205.04305555555555,6,4195.5,699.25,415.9451388888889,165,1,0.0143903824277441
14655,0,0.18750714,Low,Monitor,Continue monitoring and regular customer engagement,41.91041666666667,4,2756.84,689.21,415.93125,55,1,0.0095939078685035
17729,1,0.82786095,Critical,High Priority,Targeted re-engagement campaign with personalised offer,415.90763888888887,1,438.65,438.65,415.90763888888887,23,0,0.0023986128022626
14182,1,0.6298431,High,Medium Priority,Automated re-engagement reminder or promotional campaign,263.0451388888889,4,678.77,169.6925,415.8847222222222,42,1,0.0095949786278514
17240,1,0.89083457,Critical,High Priority,Targeted re-engagement campaign with personalised offer,415.87916666666666,1,130.6,130.6,415.87916666666666,7,0,0.0023987766239218
14788,0,0.8090887,Critical,High Priority,Targeted re-engagement campaign with personalised offer,415.7736111111111,1,476.88,476.88,415.7736111111111,28,0,0.002399384158066
17057,1,0.8016472,Critical,High Priority,Targeted re-engagement campaign with personalised offer,415.7284722222222,1,294.74,294.74,415.7284722222222,48,0,0.0023996440527988
12672,1,0.677277,High,Medium Priority,Automated re-engagement reminder or promotional campaign,149.14583333333334,2,437.05,218.525,415.1201388888889,22,1,0.0048063042690996
15474,1,0.9115943,Critical,High Priority,Targeted re-engagement campaign with personalised offer,415.06666666666666,1,150.35,150.35,415.06666666666666,19,0,0.0024034609838166
17181,0,0.6167622,High,Medium Priority,Automated re-engagement reminder or promotional campaign,193.00833333333333,2,225.45,112.725,415.0618055555556,7,1,0.0048069781299185
16028,1,0.9118393,Critical,High Priority,Targeted re-engagement campaign with personalised offer,415.0451388888889,1,82.2,82.2,415.0451388888889,5,0,0.0024035853481443
15548,1,0.9037736,Critical,High Priority,Targeted re-engagement campaign with personalised offer,415.0208333333333,1,158.09,158.09,415.0208333333333,23,0,0.0024037257749511
13656,0,0.3768911,Medium,Monitor,Continue monitoring and regular customer engagement,156.88055555555556,3,861.9,287.3,415.0,64,1,0.0072115384615384
15042,1,0.69991684,High,Medium Priority,Automated re-engagement reminder or promotional campaign,18.850694444444443,2,315.45,157.72500000000002,414.9506944444444,9,1,0.0048082621972088
15245,0,0.062771544,Low,Monitor,Continue monitoring and regular customer engagement,6.972916666666666,7,3832.72,547.5314285714286,414.9354166666666,72,1,0.0168295358353911
16538,1,0.7995157,Critical,High Priority,Targeted re-engagement campaign with personalised offer,360.82708333333335,3,395.07,131.69,414.85069444444446,35,1,0.0072141276666805
16868,1,0.57676584,High,Medium Priority,Automated re-engagement reminder or promotional campaign,213.98125,3,384.56,128.18666666666667,413.0548611111111,47,1,0.0072454166869325
15600,1,0.57052696,High,Medium Priority,Automated re-engagement reminder or promotional campaign,247.93055555555557,4,1199.31,299.8275,413.0416666666667,55,1,0.0096608634396699
12844,0,0.5674254,High,Medium Priority,Automated re-engagement reminder or promotional campaign,261.8520833333333,2,322.64,161.32,413.0409722222222,43,1,0.0048304398216091
16068,1,0.85749066,Critical,High Priority,Targeted re-engagement campaign with personalised offer,413.04027777777776,1,115.73,115.73,413.04027777777776,34,0,0.0024152239617052
13863,1,0.3301049,Medium,Monitor,Continue monitoring and regular customer engagement,67.10416666666667,4,1239.55,309.8875,412.9868055555556,59,1,0.0096621436874833
13760,0,0.3824351,Medium,Monitor,Continue monitoring and regular customer engagement,75.99861111111112,4,1211.94,302.985,412.9861111111111,80,1,0.0096621598953266
18091,1,0.834047,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.9805555555556,1,360.85,360.85,412.9805555555556,25,0,0.0024155723900075
13609,1,0.9160001,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.975,1,167.35,167.35,412.975,7,0,0.0024156048070535
14677,1,0.87615687,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.12638888888887,1,184.91,184.91,412.12638888888887,14,0,0.002420566748809
12838,0,0.30007914,Medium,Monitor,Continue monitoring and regular customer engagement,193.0368055555556,9,2694.75,299.4166666666667,412.11875,177,1,0.0217855035628375
17093,1,0.8769609,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.10277777777776,1,235.88,235.88,412.10277777777776,13,0,0.0024207050976014
14743,1,0.91176945,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.1,1,50.48,50.48,412.1,3,0,0.0024207213749697
14773,1,0.86749643,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.09791666666666,1,140.55,140.55,412.09791666666666,10,0,0.0024207335831395
12925,0,0.88356066,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.09583333333336,1,35.28,35.28,412.09583333333336,5,0,0.0024207457914325
15717,1,0.4267554,Medium,Monitor,Continue monitoring and regular customer engagement,53.97847222222222,5,607.0,121.4,412.0895833333333,17,1,0.0121039120852518
14999,1,0.90867335,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.0854166666667,1,129.48000000000002,129.48000000000002,412.0854166666667,9,0,0.0024208068347446
14665,0,0.2646655,Medium,Monitor,Continue monitoring and regular customer engagement,116.09444444444443,5,1645.61,329.122,412.06458333333336,78,1,0.0121046446530254
14021,0,0.14615315,Low,Monitor,Continue monitoring and regular customer engagement,30.96736111111111,6,1586.38,264.3966666666667,412.06111111111113,80,1,0.0145256956866753
17715,1,0.5740659,High,Medium Priority,Automated re-engagement reminder or promotional campaign,20.0125,2,489.6,244.8,412.0229166666667,1,1,0.0048423463185557
15384,0,0.42900726,Medium,Monitor,Continue monitoring and regular customer engagement,179.05277777777778,3,1688.95,562.9833333333333,412.0083333333333,77,1,0.0072637759528661
14563,1,0.6241473,High,Medium Priority,Automated re-engagement reminder or promotional campaign,329.0340277777778,2,640.54,320.27,411.9993055555556,95,1,0.0048426231548008
15111,0,0.5348465,High,Medium Priority,Automated re-engagement reminder or promotional campaign,192.04513888888889,3,1163.39,387.7966666666666,411.9847222222222,60,1,0.0072641912365604
13307,0,0.7606489,Critical,High Priority,Targeted re-engagement campaign with personalised offer,306.99583333333334,2,258.34,129.17000000000002,411.9736111111111,14,1,0.0048429244537416
14552,0,0.54019904,High,Medium Priority,Automated re-engagement reminder or promotional campaign,200.00972222222225,2,343.71,171.85500000000002,411.9625,80,1,0.0048430547567878
16623,1,0.40804353,Medium,Monitor,Continue monitoring and regular customer engagement,65.11180555555555,4,1015.24,253.81,411.9486111111111,44,1,0.0096864352909125
17959,1,0.8994559,Critical,High Priority,Targeted re-engagement campaign with personalised offer,411.94305555555553,1,140.75,140.75,411.94305555555553,2,0,0.0024216414019958
13012,0,0.1385856,Low,Monitor,Continue monitoring and regular customer engagement,32.97013888888889,6,2018.38,336.3966666666667,411.94166666666666,67,1,0.0145298972816983
13655,0,0.17770989,Low,Monitor,Continue monitoring and regular customer engagement,61.12291666666667,5,1731.19,346.238,411.11875,73,1,0.0121324254234974
13064,0,0.49421397,Medium,Monitor,Continue monitoring and regular customer engagement,146.96458333333334,3,764.55,254.85,411.1125,21,1,0.0072795656525827
16088,1,0.74309194,Critical,High Priority,Targeted re-engagement campaign with personalised offer,395.1069444444444,2,1437.43,718.7149999999999,411.07916666666665,3,1,0.0048534363340377
16543,1,0.78295666,Critical,High Priority,Targeted re-engagement campaign with personalised offer,411.05,1,292.21,292.21,411.05,18,0,0.0024268899405411
16117,1,0.46845862,Medium,Monitor,Continue monitoring and regular customer engagement,9.047222222222222,3,654.4,218.13333333333333,411.0416666666667,64,1,0.0072808170694711
15402,0,0.15616728,Low,Monitor,Continue monitoring and regular customer engagement,15.970833333333331,5,1644.76,328.952,411.0263888888889,72,1,0.0121351450655466
17991,1,0.4493794,Medium,Monitor,Continue monitoring and regular customer engagement,44.86944444444445,3,300.3,100.1,411.0027777777778,37,1,0.0072815043048523
16354,0,0.4742617,Medium,Monitor,Continue monitoring and regular customer engagement,199.0222222222222,3,723.66,241.22,410.97013888888887,87,1,0.0072820811918339
12849,0,0.21508333,Low,Monitor,Continue monitoring and regular customer engagement,88.01666666666667,5,2701.03,540.2059999999999,410.9625,110,1,0.0121370270352277
12392,1,0.90242356,Critical,High Priority,Targeted re-engagement campaign with personalised offer,410.9486111111111,1,234.75000000000003,234.75000000000003,410.9486111111111,7,0,0.0024274872472631
16408,1,0.81304836,Critical,High Priority,Targeted re-engagement campaign with personalised offer,410.9458333333333,1,231.93,231.93,410.9458333333333,45,0,0.0024275036159689
16267,1,0.8479881,Critical,High Priority,Targeted re-engagement campaign with personalised offer,410.94444444444446,1,186.66,186.66,410.94444444444446,7,0,0.0024275118004045
12744,0,0.12382493,Low,Monitor,Continue monitoring and regular customer engagement,68.07777777777778,8,14300.42,1787.5525,410.8548611111111,173,1,0.019424318504867
16138,1,0.5218305,High,Medium Priority,Automated re-engagement reminder or promotional campaign,198.02569444444444,3,910.35,303.45000000000005,410.1243055555556,35,1,0.0072970631010153
14237,1,0.6451977,High,Medium Priority,Automated re-engagement reminder or promotional campaign,192.97916666666663,2,471.14,235.57,410.1152777777778,26,1,0.0048648155593017
14978,0,0.1260317,Low,Monitor,Continue monitoring and regular customer engagement,55.07986111111112,9,2718.05,302.0055555555556,410.0833333333333,159,1,0.0218933711737279
17635,1,0.5648314,High,Medium Priority,Automated re-engagement reminder or promotional campaign,243.9013888888889,3,1265.58,421.86,410.0826388888889,60,1,0.007297802719445
17491,0,0.020780087,Low,Monitor,Continue monitoring and regular customer engagement,3.89375,11,3419.66,310.8781818181818,410.03680555555553,73,1,0.0267615937340026
13539,0,0.20768797,Low,Monitor,Continue monitoring and regular customer engagement,59.96180555555556,6,1253.67,208.945,410.0319444444444,58,1,0.0145974055814802
13775,1,0.78586894,Critical,High Priority,Targeted re-engagement campaign with personalised offer,410.02430555555554,1,1049.66,1049.66,410.02430555555554,63,0,0.0024329461457233
18273,0,0.6654991,High,Medium Priority,Automated re-engagement reminder or promotional campaign,77.06111111111112,2,204.0,102.0,410.0180555555556,1,1,0.0048659662829086
18049,1,0.52946657,High,Medium Priority,Automated re-engagement reminder or promotional campaign,256.93333333333334,2,500.92,250.46,409.9763888888889,82,1,0.0048664596168338
14724,1,0.8045902,Critical,High Priority,Targeted re-engagement campaign with personalised offer,409.975,1,341.9,341.9,409.975,40,0,0.0024332380315104
12876,0,0.22310688,Low,Monitor,Continue monitoring and regular customer engagement,15.969444444444443,3,2590.2000000000003,863.4,409.975,92,1,0.0072997140945312
16384,0,0.45172405,Medium,Monitor,Continue monitoring and regular customer engagement,83.10902777777778,3,1183.55,394.51666666666665,409.9506944444444,71,1,0.0073001458339318
12717,0,0.6189062,High,Medium Priority,Automated re-engagement reminder or promotional campaign,65.09583333333333,2,887.6700000000001,443.835,409.9277777777778,43,1,0.0048670352995254
17605,1,0.9102305,Critical,High Priority,Targeted re-engagement campaign with personalised offer,409.9201388888889,1,160.75,160.75,409.9201388888889,13,0,0.0024335628881659
14389,0,0.27283603,Medium,Monitor,Continue monitoring and regular customer engagement,10.031944444444443,4,1165.69,291.4225,409.91180555555553,40,1,0.0097344489642782
16648,0,0.64265865,High,Medium Priority,Automated re-engagement reminder or promotional campaign,275.03541666666666,2,382.14,191.07,409.9111111111111,18,1,0.0048672327078037
15445,1,0.6659157,High,Medium Priority,Automated re-engagement reminder or promotional campaign,83.90555555555555,2,284.5,142.25,409.90972222222223,12,1,0.0048672491592165
15101,0,0.41819647,Medium,Monitor,Continue monitoring and regular customer engagement,178.99722222222223,5,1262.69,252.538,409.90972222222223,48,1,0.0121681228980412
13238,0,0.58773357,High,Medium Priority,Automated re-engagement reminder or promotional campaign,179.92569444444445,3,397.05,132.35,409.90833333333336,13,1,0.0073008984161106
12698,1,0.8747699,Critical,High Priority,Targeted re-engagement campaign with personalised offer,409.8743055555556,1,339.75,339.75,409.8743055555556,16,0,0.0024338343539099
16767,0,0.024027646,Low,Monitor,Continue monitoring and regular customer engagement,2.0840277777777776,8,5524.4,690.55,409.8340277777778,152,1,0.0194725837177421
13041,1,0.65799594,High,Medium Priority,Automated re-engagement reminder or promotional campaign,270.0458333333333,4,799.13,199.7825,409.1715277777778,23,1,0.009752017702621
17886,0,0.25163206,Medium,Monitor,Continue monitoring and regular customer engagement,30.102777777777774,5,1080.98,216.196,409.06944444444446,91,1,0.0121930567315834
17730,0,0.030985812,Low,Monitor,Continue monitoring and regular customer engagement,5.1506944444444445,12,4506.72,375.56,409.0430555555556,121,1,0.0292652194383381
18111,1,0.7715645,Critical,High Priority,Targeted re-engagement campaign with personalised offer,408.99444444444447,1,405.85,405.85,408.99444444444447,27,0,0.0024390574398027
12349,0,0.3973215,Medium,Monitor,Continue monitoring and regular customer engagement,227.18541666666667,3,2671.14,890.38,408.9791666666667,90,1,0.0073174449921235
17771,0,0.5144976,Medium,Monitor,Continue monitoring and regular customer engagement,142.9423611111111,3,257.4,85.8,408.9784722222222,36,1,0.0073174573868207
15954,1,0.87830824,Critical,High Priority,Targeted re-engagement campaign with personalised offer,408.96875,1,190.75,190.75,408.96875,20,0,0.0024392103056635
16332,0,0.47781947,Medium,Monitor,Continue monitoring and regular customer engagement,124.94027777777778,5,539.51,107.902,408.9645833333333,49,1,0.0121961754826382
12863,0,0.42479366,Medium,Monitor,Continue monitoring and regular customer engagement,198.79375,5,2271.35,454.27,408.9555555555556,23,1,0.0121964440589765
16607,0,0.034627102,Low,Monitor,Continue monitoring and regular customer engagement,27.119444444444444,18,4076.22,226.45666666666665,408.9506944444444,148,1,0.0439077192548561
15180,1,0.5007717,Medium,Monitor,Continue monitoring and regular customer engagement,186.9118055555556,3,816.9300000000001,272.31,408.8909722222222,46,1,0.0073190194546991
18141,1,0.51960176,Medium,Monitor,Continue monitoring and regular customer engagement,221.0458333333333,2,882.47,441.235,408.8875,38,1,0.0048793876368515
12377,1,0.3865324,Medium,Monitor,Continue monitoring and regular customer engagement,134.87847222222223,4,3426.32,856.58,408.8861111111111,129,1,0.0097588083410703
17463,0,0.19080818,Low,Monitor,Continue monitoring and regular customer engagement,53.013888888888886,4,1585.11,396.2775,408.78680555555553,169,1,0.0097611732387945
15709,1,0.6965506,High,Medium Priority,Automated re-engagement reminder or promotional campaign,103.09166666666668,2,327.85,163.925,408.7631944444444,26,1,0.0048808678454188
16827,1,0.6694058,High,Medium Priority,Automated re-engagement reminder or promotional campaign,212.94861111111112,5,392.13,78.426,408.7381944444445,10,1,0.0122029141236867
12915,0,0.45227966,Medium,Monitor,Continue monitoring and regular customer engagement,192.01180555555555,3,811.1,270.3666666666667,408.7180555555556,40,1,0.007322108360424
17021,1,0.58837366,High,Medium Priority,Automated re-engagement reminder or promotional campaign,261.7006944444444,6,1182.22,197.03666666666663,408.6979166666667,35,1,0.0146449365640334
14650,1,0.913794,Critical,High Priority,Targeted re-engagement campaign with personalised offer,408.6826388888889,1,62.5,62.5,408.6826388888889,4,0,0.002440913783196
12806,1,0.52014136,Medium,Monitor,Continue monitoring and regular customer engagement,254.96944444444443,4,2878.96,719.74,408.0875,58,1,0.0097778592599382
17005,1,0.67163706,High,Medium Priority,Automated re-engagement reminder or promotional campaign,290.0784722222222,2,622.36,311.18,408.0798611111111,14,1,0.0048890209226329
15818,1,0.83772135,Critical,High Priority,Targeted re-engagement campaign with personalised offer,407.99444444444447,1,340.5,340.5,407.99444444444447,11,0,0.0024450209864301
14201,0,0.25864664,Medium,Monitor,Continue monitoring and regular customer engagement,5.927083333333333,7,857.2,122.45714285714288,407.99305555555554,32,1,0.0171152050258935
16374,0,0.23963211,Medium,Monitor,Continue monitoring and regular customer engagement,81.96111111111111,4,1410.87,352.7175,407.9861111111111,227,1,0.0097802832207016
12374,0,0.49740157,Medium,Monitor,Continue monitoring and regular customer engagement,240.97152777777777,3,2246.29,748.7633333333333,407.9506944444444,47,1,0.0073358476724815
14683,1,0.86786765,Critical,High Priority,Targeted re-engagement campaign with personalised offer,407.81388888888887,1,146.56,146.56,407.81388888888887,21,0,0.0024461008473021
15253,0,0.40116435,Medium,Monitor,Continue monitoring and regular customer engagement,222.9611111111111,3,1136.89,378.9633333333333,406.06458333333336,58,1,0.0073698379147453
15418,1,0.58585674,High,Medium Priority,Automated re-engagement reminder or promotional campaign,244.96666666666667,2,449.42,224.71,406.0548611111111,64,1,0.0049133426254651
16651,1,0.90511435,Critical,High Priority,Targeted re-engagement campaign with personalised offer,406.0444444444444,1,136.2,136.2,406.0444444444444,6,0,0.0024567341813615
17565,1,0.8896768,Critical,High Priority,Targeted re-engagement campaign with personalised offer,406.0388888888889,1,131.83,131.83,406.0388888888889,30,0,0.0024567677126127
15373,0,0.08435163,Low,Monitor,Continue monitoring and regular customer engagement,29.997916666666665,11,1860.38,169.12545454545457,406.03680555555553,91,1,0.0270245831577474
15229,1,0.8930785,Critical,High Priority,Targeted re-engagement campaign with personalised offer,405.9583333333333,1,160.5,160.5,405.9583333333333,9,0,0.0024572540186341
15426,0,0.13262513,Low,Monitor,Continue monitoring and regular customer engagement,76.86458333333333,6,1386.41,231.0683333333333,405.90277777777777,218,1,0.0147455370857084
13465,1,0.5502268,High,Medium Priority,Automated re-engagement reminder or promotional campaign,265.90069444444447,2,931.12,465.56,405.8888888888889,34,1,0.0049153468050245
17555,0,0.30316576,Medium,Monitor,Continue monitoring and regular customer engagement,154.01319444444445,4,760.88,190.22,405.8666666666667,174,1,0.0098312305423562
12507,0,0.6381591,High,Medium Priority,Automated re-engagement reminder or promotional campaign,118.14305555555556,2,985.41,492.705,404.14375,40,1,0.0049365194452586
16317,0,0.44535485,Medium,Monitor,Continue monitoring and regular customer engagement,116.93055555555556,3,1421.62,473.8733333333333,404.10625,69,1,0.0074054646157643
15183,1,0.7912519,Critical,High Priority,Targeted re-engagement campaign with personalised offer,367.08819444444447,3,639.93,213.31000000000003,404.0548611111111,33,1,0.0074064041393569
13143,1,0.7715871,Critical,High Priority,Targeted re-engagement campaign with personalised offer,404.0194444444445,1,405.1,405.1,404.0194444444445,23,0,0.0024690172625456
16145,0,0.05713422,Low,Monitor,Continue monitoring and regular customer engagement,45.91111111111111,12,4322.2300000000005,360.1858333333334,403.9715277777778,154,1,0.02963171279188
12725,1,0.41769883,Medium,Monitor,Continue monitoring and regular customer engagement,190.87847222222223,4,2266.76,566.6899999999999,403.95208333333335,92,1,0.0098777118692026
12503,1,0.85262644,Critical,High Priority,Targeted re-engagement campaign with personalised offer,403.95208333333335,1,1126.0,1126.0,403.95208333333335,2,0,0.0024694279673006
18163,1,0.7571865,Critical,High Priority,Targeted re-engagement campaign with personalised offer,403.9159722222222,1,728.84,728.84,403.9159722222222,33,0,0.0024696481951845
14962,1,0.5660013,High,Medium Priority,Automated re-engagement reminder or promotional campaign,90.13055555555556,4,366.91,91.7275,403.91180555555553,14,1,0.0098786944344876
15391,1,0.80058426,Critical,High Priority,Targeted re-engagement campaign with personalised offer,403.9069444444444,1,289.87,289.87,403.9069444444444,12,0,0.0024697032582932
16526,0,0.83560264,Critical,High Priority,Targeted re-engagement campaign with personalised offer,403.8444444444444,1,426.85,426.85,403.8444444444444,20,0,0.0024700845317817
15396,0,0.7705994,Critical,High Priority,Targeted re-engagement campaign with personalised offer,403.1569444444444,1,508.2000000000001,508.2000000000001,403.1569444444444,2,0,0.0024742863230386
16135,1,0.6541734,High,Medium Priority,Automated re-engagement reminder or promotional campaign,82.01388888888889,2,819.45,409.725,403.1354166666667,35,1,0.0049488362502255
14025,1,0.6118416,High,High Priority,Targeted re-engagement campaign with personalised offer,284.11041666666665,8,4057.9,507.2375,403.1208333333333,60,1,0.0197960593469362
17759,0,0.6158676,High,Medium Priority,Automated re-engagement reminder or promotional campaign,212.90347222222223,2,441.92,220.96,403.0486111111111,41,1,0.0049498994551673
14437,1,0.5359461,High,Medium Priority,Automated re-engagement reminder or promotional campaign,185.14097222222225,5,873.34,174.668,403.0208333333333,34,1,0.012375599443098
14936,0,0.14667691,Low,Monitor,Continue monitoring and regular customer engagement,95.03958333333334,5,5850.15,1170.03,403.01666666666665,186,1,0.0123757270739655
15488,0,0.74748117,Critical,High Priority,Targeted re-engagement campaign with personalised offer,276.03541666666666,4,340.6,85.15,402.99097222222224,8,1,0.0099012113513262
13512,1,0.42255595,Medium,Monitor,Continue monitoring and regular customer engagement,80.11597222222223,4,713.39,178.3475,402.97777777777776,31,1,0.0099015347378843
