Customer ID,Churn,ChurnProbability,RiskSegment,RecencyDays,PurchaseFrequency,MonetaryValue,UniqueProducts,IsRepeatCustomer,HighValueCustomer,RetentionPriority
17935,0,0.5029815,Medium,220.0305555555556,5,540.35,33,1,0,Monitor
14470,0,0.5027696,Medium,107.0375,2,548.49,48,1,0,Monitor
17120,1,0.5022507,Medium,52.89513888888889,1,307.46,18,0,0,Monitor
18185,1,0.5020006,Medium,68.96388888888889,1,304.25,17,0,0,Monitor
16250,1,0.5017242,Medium,80.90486111111112,3,565.24,29,1,0,Monitor
15439,1,0.5016324,Medium,224.09166666666667,4,1269.05,49,1,0,Monitor
18060,1,0.50155723,Medium,227.8395833333333,2,1185.46,74,1,0,Monitor
12361,1,0.5014757,Medium,106.9576388888889,4,511.25,18,1,0,Monitor
15639,0,0.5014467,Medium,271.15625,2,639.76,40,1,0,Monitor
17923,1,0.50131553,Medium,101.89930555555556,3,497.0,2,1,0,Monitor
13657,0,0.5012554,Medium,21.010416666666668,1,152.34,9,0,0,Monitor
16122,0,0.5012199,Medium,152.10486111111112,4,461.04,20,1,0,Monitor
15347,1,0.5008654,Medium,185.89236111111111,4,1162.0,29,1,0,Monitor
17978,1,0.5007828,Medium,184.94791666666663,4,1159.99,62,1,0,Monitor
15180,1,0.5007717,Medium,186.9118055555556,3,816.9300000000001,46,1,0,Monitor
14987,0,0.50048876,Medium,185.02569444444444,7,1387.4499999999998,4,1,0,Monitor
16965,1,0.5004366,Medium,46.02916666666667,1,201.19,26,0,0,Monitor
16581,1,0.50037336,Medium,2.114583333333333,1,105.84,9,0,0,Monitor
17140,1,0.50036275,Medium,66.97013888888888,1,454.12,16,0,0,Monitor
16830,0,0.49991715,Medium,262.00902777777776,3,881.59,47,1,0,Monitor
15468,0,0.49960157,Medium,212.1326388888889,1,962.97,56,0,0,Monitor
15661,1,0.4991759,Medium,136.95416666666668,8,1215.95,27,1,0,Monitor
18251,0,0.49908412,Medium,264.975,8,21964.14,77,1,1,Monitor
12462,0,0.4989597,Medium,122.92083333333332,1,762.11,40,0,0,Monitor
15142,0,0.498832,Medium,229.88472222222225,5,2121.18,97,1,1,Monitor
16336,1,0.498504,Medium,240.0125,4,3517.69,64,1,1,Monitor
14013,0,0.49824214,Medium,95.16041666666666,3,730.05,35,1,0,Monitor
13402,0,0.4978927,Medium,191.8180555555556,3,913.9,43,1,0,Monitor
14618,0,0.4978806,Medium,157.03541666666666,5,1000.68,35,1,0,Monitor
17334,1,0.49753445,Medium,121.91041666666666,3,635.15,20,1,0,Monitor
18191,1,0.497406,Medium,81.02916666666667,2,529.4,15,1,0,Monitor
12374,0,0.49740157,Medium,240.97152777777777,3,2246.29,47,1,1,Monitor
12793,1,0.4970379,Medium,154.0263888888889,3,885.53,34,1,0,Monitor
16927,0,0.4969166,Medium,95.97847222222222,2,341.45,5,1,0,Monitor
15880,1,0.49678323,Medium,188.99305555555557,1,329.03000000000003,95,0,0,Monitor
17527,0,0.49656832,Medium,37.96319444444445,1,292.11,7,0,0,Monitor
12588,0,0.49619028,Medium,218.99791666666667,3,743.88,27,1,0,Monitor
14173,0,0.4960087,Medium,38.949305555555554,3,249.2,13,1,0,Monitor
12639,1,0.4959263,Medium,58.00138888888889,3,1312.37,58,1,0,Monitor
13489,0,0.49563825,Medium,108.96319444444444,2,235.68,6,1,0,Monitor
18080,0,0.49563727,Medium,62.11111111111112,1,841.4999999999999,1,0,0,Monitor
16406,0,0.4956003,Medium,270.0395833333333,2,374.01,85,1,0,Monitor
17704,0,0.49546167,Medium,59.140277777777776,1,387.29,16,0,0,Monitor
16440,0,0.49534452,Medium,34.017361111111114,2,488.76,58,1,0,Monitor
16231,1,0.4950998,Medium,198.90972222222223,4,1074.47,69,1,0,Monitor
17812,0,0.49495277,Medium,187.89097222222225,4,405.48,79,1,0,Monitor
14023,0,0.49478438,Medium,69.875,1,273.14,16,0,0,Monitor
14478,1,0.4946703,Medium,201.8895833333333,4,1276.66,59,1,0,Monitor
14947,0,0.49458566,Medium,207.76388888888889,4,758.97,37,1,0,Monitor
13064,0,0.49421397,Medium,146.96458333333334,3,764.55,21,1,0,Monitor
17134,0,0.4937217,Medium,84.0375,2,530.8,29,1,0,Monitor
16997,1,0.49356872,Medium,107.80694444444444,3,702.0,7,1,0,Monitor
14585,0,0.49342164,Medium,202.00416666666663,4,986.22,64,1,0,Monitor
14798,0,0.49341393,Medium,129.89166666666668,6,626.25,26,1,0,Monitor
14605,1,0.4930299,Medium,193.9465277777778,4,921.56,88,1,0,Monitor
13262,1,0.4927747,Medium,82.90555555555555,3,573.45,48,1,0,Monitor
16309,0,0.49269366,Medium,60.04444444444445,1,334.2,21,0,0,Monitor
14295,0,0.4924824,Medium,258.12638888888887,4,2196.71,61,1,1,Monitor
16119,0,0.49244207,Medium,213.96527777777777,6,1297.45,31,1,0,Monitor
17713,1,0.49202216,Medium,201.83333333333331,4,1198.09,55,1,0,Monitor
14966,0,0.4919228,Medium,206.9833333333333,5,881.24,93,1,0,Monitor
17342,1,0.49161986,Medium,199.0715277777778,4,1227.54,31,1,0,Monitor
16087,1,0.49131498,Medium,208.8375,5,1739.92,6,1,0,Monitor
17501,1,0.49124226,Medium,40.12708333333333,2,288.6,18,0,0,Monitor
16021,1,0.4911586,Medium,214.91805555555555,2,487.03,117,1,0,Monitor
15390,1,0.49011624,Medium,215.89652777777775,2,1216.66,77,1,0,Monitor
16946,1,0.48960352,Medium,202.94722222222225,5,1222.04,69,1,0,Monitor
15372,0,0.48941064,Medium,269.91527777777776,7,4009.66,19,1,1,Monitor
17496,1,0.4893492,Medium,178.17430555555555,4,1412.89,54,1,0,Monitor
14725,0,0.48934007,Medium,214.04375,3,597.16,41,1,0,Monitor
14920,1,0.48899063,Medium,32.09583333333333,3,1607.17,90,1,0,Monitor
13046,0,0.48895678,Medium,85.87986111111111,2,517.66,31,1,0,Monitor
16518,0,0.4888104,Medium,103.84305555555557,3,665.75,39,1,0,Monitor
15471,0,0.48858178,Medium,199.92430555555555,2,837.53,67,1,0,Monitor
15215,0,0.48856875,Medium,213.08333333333331,4,1687.49,59,1,0,Monitor
17322,1,0.48855862,Medium,195.92291666666668,5,922.59,115,1,0,Monitor
14821,1,0.48851663,Medium,186.17152777777775,7,1230.15,65,1,0,Monitor
17968,1,0.48821387,Medium,193.01875,4,590.4399999999999,106,1,0,Monitor
16223,1,0.48812422,Medium,194.04166666666663,2,1087.05,101,1,0,Monitor
14648,1,0.48780364,Medium,235.98472222222225,15,4466.65,286,1,1,Monitor
16932,0,0.48779258,Medium,242.94166666666663,2,262.32,77,1,0,Monitor
14423,1,0.4877583,Medium,37.90138888888889,3,916.61,12,1,0,Monitor
13154,1,0.4876424,Medium,218.86805555555557,3,1624.84,78,1,0,Monitor
14901,0,0.48725,Medium,180.05625,6,994.76,61,1,0,Monitor
17917,0,0.48716244,Medium,75.84236111111112,2,226.71,57,1,0,Monitor
15678,0,0.48712817,Medium,214.925,2,1473.24,67,1,0,Monitor
16101,0,0.48687088,Medium,254.08680555555557,3,1938.46,94,1,0,Monitor
15723,1,0.4865621,Medium,184.0680555555556,4,930.7,108,1,0,Monitor
16428,1,0.48650923,Medium,233.01944444444445,3,638.49,121,1,0,Monitor
13304,1,0.48644784,Medium,170.92708333333334,4,1217.99,59,1,0,Monitor
15749,1,0.4863887,Medium,54.97916666666666,3,44534.3,5,1,1,Monitor
14643,0,0.4862376,Medium,177.78958333333333,4,1344.02,42,1,0,Monitor
14071,0,0.4862267,Medium,79.97361111111111,2,356.81,22,1,0,Monitor
17166,0,0.48612657,Medium,23.18888888888889,1,127.59,10,0,0,Monitor
14719,0,0.48563868,Medium,68.93958333333333,1,223.46,40,0,0,Monitor
15071,0,0.48546523,Medium,95.1048611111111,3,1062.16,31,1,0,Monitor
16848,0,0.48513955,Medium,196.00833333333333,3,1130.2,64,1,0,Monitor
17411,0,0.4848793,Medium,80.9625,3,932.02,46,1,0,Monitor
13434,0,0.48477653,Medium,204.90347222222223,3,1132.62,14,1,0,Monitor
12805,1,0.4847409,Medium,201.01597222222225,4,1434.95,44,1,0,Monitor
16142,1,0.48467222,Medium,69.10694444444445,1,535.34,37,0,0,Monitor
15695,1,0.48413405,Medium,86.17916666666666,4,1131.04,55,1,0,Monitor
17728,0,0.48407882,Medium,223.875,2,1362.75,79,1,0,Monitor
18194,0,0.48393497,Medium,257.9875,5,3188.2000000000003,16,1,1,Monitor
16769,1,0.48378336,Medium,79.96458333333334,4,1117.05,76,1,0,Monitor
13166,1,0.48333445,Medium,102.89861111111112,2,875.93,55,1,0,Monitor
18057,1,0.4832459,Medium,212.82986111111111,3,1188.46,121,1,0,Monitor
16245,0,0.48311612,Medium,76.13888888888889,1,453.98,30,0,0,Monitor
13156,1,0.48279226,Medium,204.98680555555555,3,1586.54,94,1,0,Monitor
13049,0,0.48266345,Medium,137.8451388888889,3,905.34,12,1,0,Monitor
16053,0,0.48247623,Medium,233.04722222222225,4,2122.89,101,1,1,Monitor
14859,0,0.4819478,Medium,23.92222222222222,2,648.76,17,1,0,Monitor
14741,0,0.48110586,Medium,181.0458333333333,3,808.05,26,1,0,Monitor
13493,1,0.48109317,Medium,94.88541666666669,2,618.63,6,1,0,Monitor
16711,0,0.48104677,Medium,121.91944444444444,6,1816.25,11,1,0,Monitor
12635,0,0.48102182,Medium,211.87777777777777,2,1241.23,77,1,0,Monitor
17373,0,0.4808152,Medium,132.04444444444445,4,665.83,44,1,0,Monitor
18213,1,0.48081368,Medium,56.10347222222222,1,232.48,15,0,0,Monitor
13787,0,0.4807662,Medium,183.92013888888889,5,1019.86,56,1,0,Monitor
14756,0,0.4804474,Medium,202.14444444444445,2,1914.8,68,1,0,Monitor
14214,0,0.4804045,Medium,97.01666666666668,1,638.65,37,0,0,Monitor
17977,0,0.48017624,Medium,219.9333333333333,1,1223.31,83,0,0,Monitor
12362,0,0.48008996,Medium,45.15138888888889,3,1104.34,52,1,0,Monitor
15626,0,0.48004678,Medium,149.11111111111111,2,673.6,50,1,0,Monitor
14068,1,0.47976628,Medium,139.86666666666667,4,1516.72,93,1,0,Monitor
15063,1,0.47971964,Medium,32.97569444444444,1,370.8,5,0,0,Monitor
18085,1,0.47961515,Medium,149.89791666666667,4,1341.85,42,1,0,Monitor
17003,1,0.47956136,Medium,221.98263888888889,4,828.21,90,1,0,Monitor
14306,0,0.4792712,Medium,198.0875,4,1058.0800000000002,12,1,0,Monitor
17145,1,0.47914925,Medium,332.15833333333336,4,3120.91,168,1,1,Monitor
17034,0,0.47872066,Medium,107.11111111111111,3,672.7,31,1,0,Monitor
13151,1,0.4786271,Medium,115.01458333333332,3,2465.21,131,1,1,Monitor
15506,0,0.47862694,Medium,201.0013888888889,3,1058.25,82,1,0,Monitor
13614,0,0.47853523,Medium,150.0090277777778,3,953.03,73,1,0,Monitor
12673,0,0.4784824,Medium,146.04444444444445,2,840.4,52,1,0,Monitor
14323,0,0.4782886,Medium,58.04583333333333,1,299.82,19,0,0,Monitor
15951,0,0.47793683,Medium,105.03680555555556,2,680.12,35,1,0,Monitor
17876,1,0.47786775,Medium,219.08194444444445,3,3424.02,3,1,1,Monitor
16332,0,0.47781947,Medium,124.94027777777778,5,539.51,49,1,0,Monitor
17851,1,0.4775852,Medium,241.90069444444444,6,1552.35,185,1,0,Monitor
15225,1,0.47722447,Medium,53.91597222222222,1,409.4,23,0,0,Monitor
12414,1,0.4766247,Medium,36.91597222222222,6,952.41,21,1,0,Monitor
15016,0,0.47647786,Medium,212.84722222222223,4,450.85,77,1,0,Monitor
14454,1,0.47621596,Medium,195.975,5,977.3,93,1,0,Monitor
12589,0,0.47590035,Medium,241.0388888888889,6,4048.98,100,1,1,Monitor
12605,1,0.47575563,Medium,195.9388888888889,4,1232.95,63,1,0,Monitor
17080,0,0.47499794,Medium,89.03125,6,746.23,19,1,0,Monitor
18001,0,0.47479704,Medium,269.05069444444445,4,509.01,69,1,0,Monitor
12866,1,0.47446567,Medium,102.94375,3,1227.35,58,1,0,Monitor
16354,0,0.4742617,Medium,199.0222222222222,3,723.66,87,1,0,Monitor
14022,1,0.47376692,Medium,44.92430555555556,2,792.15,45,1,0,Monitor
13202,1,0.47352988,Medium,213.8513888888889,7,1580.3,55,1,0,Monitor
12545,0,0.4734451,Medium,79.03194444444445,1,628.15,34,0,0,Monitor
14248,1,0.473374,Medium,137.92013888888889,3,1032.95,41,1,0,Monitor
14813,1,0.47316873,Medium,189.0368055555556,4,888.91,110,1,0,Monitor
16588,1,0.4721347,Medium,205.7875,4,1361.28,64,1,0,Monitor
14619,1,0.4721147,Medium,65.21736111111112,2,1291.24,58,1,0,Monitor
18263,0,0.4719134,Medium,72.04305555555555,1,307.6,15,0,0,Monitor
13122,0,0.47177327,Medium,59.94305555555555,1,903.67,54,0,0,Monitor
12586,0,0.47170937,Medium,194.08541666666667,3,1865.73,76,1,0,Monitor
15636,0,0.47116476,Medium,101.91666666666669,3,1026.52,28,1,0,Monitor
12596,0,0.4710216,Medium,61.977777777777774,1,269.95,15,0,0,Monitor
13525,0,0.47033858,Medium,67.88472222222222,1,282.88,2,0,0,Monitor
12346,1,0.47005948,Medium,145.1173611111111,12,77556.46,27,1,1,Monitor
15589,1,0.46967217,Medium,75.12222222222222,3,478.53,28,1,0,Monitor
14948,0,0.46946442,Medium,38.915277777777774,1,278.4,13,0,0,Monitor
14616,1,0.4693603,Medium,62.12222222222222,5,527.78,3,1,0,Monitor
14193,0,0.4689236,Medium,89.05,2,779.34,39,1,0,Monitor
14708,0,0.46873495,Medium,188.01875,3,1085.91,14,1,0,Monitor
16117,1,0.46845862,Medium,9.047222222222222,3,654.4,64,1,0,Monitor
15832,1,0.46830496,Medium,73.88958333333333,1,836.79,54,0,0,Monitor
14204,0,0.46790367,Medium,241.97083333333333,3,874.22,158,1,0,Monitor
13795,1,0.4676866,Medium,207.80902777777777,4,836.3,23,1,0,Monitor
17343,1,0.46765414,Medium,174.9048611111111,6,1259.94,61,1,0,Monitor
17544,1,0.46741328,Medium,209.90416666666667,3,944.82,80,0,0,Monitor
15248,1,0.4674066,Medium,230.98680555555555,3,1893.93,103,1,0,Monitor
16357,0,0.46691993,Medium,33.09375,2,347.39,20,1,0,Monitor
17045,0,0.4664119,Medium,67.02916666666667,3,528.19,29,1,0,Monitor
16139,0,0.46625602,Medium,26.102083333333333,3,615.54,29,1,0,Monitor
15952,0,0.4662296,Medium,44.99652777777778,1,232.65,14,0,0,Monitor
15835,0,0.46616006,Medium,79.95208333333333,2,488.31,25,1,0,Monitor
17608,0,0.46611157,Medium,268.8576388888889,2,296.07,90,1,0,Monitor
16124,1,0.46594122,Medium,136.92013888888889,4,1772.49,63,1,0,Monitor
13889,0,0.46581015,Medium,201.97569444444449,5,1574.3300000000002,50,1,0,Monitor
12391,0,0.46564284,Medium,284.0083333333333,5,2285.18,159,1,1,Monitor
13663,0,0.46534032,Medium,199.95486111111111,4,1858.04,75,1,0,Monitor
17239,1,0.46533737,Medium,132.13125,4,1189.45,18,1,0,Monitor
16108,0,0.46525612,Medium,253.90277777777777,3,1393.42,79,1,0,Monitor
15517,1,0.46427357,Medium,52.95,1,267.03,27,0,0,Monitor
13461,0,0.46418765,Medium,226.78958333333333,3,2715.0,25,1,1,Monitor
12908,0,0.46394047,Medium,132.0090277777778,4,1344.0,1,1,0,Monitor
17695,0,0.46383566,Medium,213.9208333333333,3,980.7,20,1,0,Monitor
17392,1,0.46376166,Medium,126.00138888888888,3,585.92,66,1,0,Monitor
17371,0,0.46367902,Medium,180.89583333333331,4,329.11,62,1,0,Monitor
15152,0,0.46359095,Medium,6.884722222222222,2,1274.24,70,1,0,Monitor
16532,0,0.46343106,Medium,158.0090277777778,3,3918.24,1,1,1,Monitor
16414,0,0.4629631,Medium,99.97430555555556,4,475.76,56,1,0,Monitor
16387,1,0.4627789,Medium,142.05277777777778,5,882.46,68,1,0,Monitor
16892,0,0.46267885,Medium,3.052083333333333,3,339.54,57,1,0,Monitor
16147,0,0.4623167,Medium,219.9125,4,2023.91,101,1,1,Monitor
17046,0,0.46230218,Medium,263.96527777777777,4,1264.05,57,1,0,Monitor
17624,0,0.4621252,Medium,37.78541666666667,3,1125.45,71,1,0,Monitor
15897,1,0.462073,Medium,13.958333333333334,2,208.59,17,0,0,Monitor
16714,1,0.4619535,Medium,38.07013888888889,4,1497.33,95,1,0,Monitor
14343,1,0.46194616,Medium,240.98958333333331,4,1079.66,193,1,0,Monitor
13554,1,0.46182767,Medium,199.90625,7,1629.35,156,1,0,Monitor
17150,1,0.4615512,Medium,196.0576388888889,6,1357.95,64,1,0,Monitor
12363,0,0.4614307,Medium,61.97291666666667,1,299.1,16,0,0,Monitor
14686,1,0.46132076,Medium,233.76319444444445,5,852.53,185,1,0,Monitor
14338,0,0.46115533,Medium,15.97222222222222,2,919.85,43,1,0,Monitor
18079,0,0.46090403,Medium,58.025,2,2203.61,38,1,1,Monitor
14816,1,0.45989382,Medium,16.981944444444444,1,271.85,4,0,0,Monitor
13502,0,0.4597843,Medium,94.17361111111111,4,677.66,20,1,0,Monitor
17952,1,0.4596289,Medium,197.95555555555555,4,788.46,85,1,0,Monitor
17349,0,0.45834845,Medium,199.90347222222223,4,674.16,66,1,0,Monitor
14549,1,0.4582624,Medium,130.96041666666667,4,913.6,117,1,0,Monitor
13579,0,0.45818046,Medium,188.86111111111111,4,1072.0,62,1,0,Monitor
16367,0,0.45779073,Medium,182.03402777777777,2,716.9,119,1,0,Monitor
14249,1,0.45762318,Medium,230.01111111111112,12,5400.461,178,1,1,Monitor
12527,0,0.4575954,Medium,114.13125,4,671.72,24,1,0,Monitor
14501,1,0.45745727,Medium,3.033333333333333,2,251.21,9,1,0,Monitor
14236,0,0.4573671,Medium,191.75069444444443,4,1253.78,29,1,0,Monitor
15530,0,0.45665783,Medium,66.06527777777778,2,859.46,71,1,0,Monitor
14199,1,0.45632938,Medium,37.9625,4,1091.7,15,1,0,Monitor
17041,0,0.4558578,Medium,180.04652777777778,4,888.21,58,1,0,Monitor
17883,0,0.4557225,Medium,65.73194444444445,4,443.43,46,1,0,Monitor
12528,0,0.45544854,Medium,96.04444444444444,2,771.66,38,1,0,Monitor
14693,1,0.45520437,Medium,84.0,7,1165.36,43,1,0,Monitor
14353,1,0.4550615,Medium,34.86388888888889,3,376.5,18,1,0,Monitor
17768,0,0.45489207,Medium,206.9638888888889,4,1210.83,69,1,0,Monitor
18096,0,0.4548287,Medium,261.9555555555556,3,808.81,154,1,0,Monitor
18181,0,0.45471796,Medium,219.83263888888888,4,821.49,119,1,0,Monitor
17556,1,0.4546875,Medium,25.084722222222226,2,300.67,13,1,0,Monitor
14510,1,0.45458785,Medium,195.00277777777777,3,979.85,67,1,0,Monitor
13235,1,0.454113,Medium,31.81736111111111,1,1031.07,53,0,0,Monitor
16031,0,0.45393652,Medium,66.93541666666667,1,305.63,39,0,0,Monitor
12870,1,0.45371932,Medium,194.9638888888889,3,1676.95,85,1,0,Monitor
15655,1,0.45293137,Medium,62.89236111111112,1,560.67,34,0,0,Monitor
17194,1,0.45283437,Medium,93.03125,3,812.5,57,1,0,Monitor
13980,0,0.45279306,Medium,258.99444444444447,4,568.68,47,1,0,Monitor
15424,1,0.4525543,Medium,73.99166666666666,3,597.78,33,1,0,Monitor
13891,1,0.45248467,Medium,197.8701388888889,3,859.21,97,1,0,Monitor
16521,1,0.45238906,Medium,234.98680555555555,3,1140.11,212,1,0,Monitor
12915,0,0.45227966,Medium,192.01180555555555,3,811.1,40,1,0,Monitor
16148,1,0.45209825,Medium,115.95069444444444,2,386.62,9,1,0,Monitor
17483,0,0.45206332,Medium,2.7152777777777777,2,332.79,14,1,0,Monitor
13566,0,0.45198858,Medium,254.01597222222225,3,831.76,159,1,0,Monitor
16384,0,0.45172405,Medium,83.10902777777778,3,1183.55,71,1,0,Monitor
13140,0,0.45147058,Medium,185.9013888888889,3,790.71,68,1,0,Monitor
12434,0,0.45143574,Medium,79.98958333333333,2,583.54,34,1,0,Monitor
15393,0,0.4513665,Medium,100.82777777777778,4,783.58,35,1,0,Monitor
14327,0,0.45120993,Medium,201.89305555555555,5,1583.28,89,1,0,Monitor
17862,1,0.45111996,Medium,143.01875,4,1254.89,90,1,0,Monitor
14170,1,0.45094433,Medium,194.98611111111111,3,570.18,123,1,0,Monitor
17198,0,0.45059788,Medium,184.96944444444443,2,521.66,73,1,0,Monitor
16690,0,0.4496476,Medium,21.08125,3,213.95,7,1,0,Monitor
17991,1,0.4493794,Medium,44.86944444444445,3,300.3,37,1,0,Monitor
14570,1,0.4493743,Medium,100.07777777777778,3,613.75,64,1,0,Monitor
12593,0,0.44893762,Medium,38.13958333333333,1,236.0,11,0,0,Monitor
13253,0,0.44864255,Medium,158.8798611111111,3,2397.19,55,1,1,Monitor
16934,0,0.4482573,Medium,203.04930555555555,4,1152.11,77,1,0,Monitor
13443,1,0.4480537,Medium,268.0131944444444,6,1273.16,176,1,0,Monitor
17235,0,0.4477447,Medium,191.96666666666667,7,1354.82,41,1,0,Monitor
12413,0,0.44771326,Medium,55.886805555555554,3,805.25,37,1,0,Monitor
15425,1,0.44729108,Medium,219.77569444444444,4,1941.12,114,1,0,Monitor
17814,1,0.44701475,Medium,194.9368055555556,2,1609.37,112,1,0,Monitor
16643,1,0.44671103,Medium,65.18472222222222,2,923.11,48,1,0,Monitor
13104,0,0.44663435,Medium,86.97430555555556,5,824.34,5,1,0,Monitor
15676,0,0.4465289,Medium,103.1048611111111,1,897.8,61,0,0,Monitor
14037,0,0.44645637,Medium,184.04930555555555,5,801.55,95,1,0,Monitor
15652,0,0.44636846,Medium,206.9,4,1068.2,76,1,0,Monitor
13101,1,0.4463374,Medium,53.925694444444446,4,695.4,48,1,0,Monitor
16457,1,0.44615114,Medium,37.97986111111111,1,208.36,9,0,0,Monitor
15879,1,0.44610298,Medium,223.85347222222225,4,1137.8,171,1,0,Monitor
14481,0,0.44590607,Medium,106.95625,4,1951.04,106,1,0,Monitor
12353,1,0.44547075,Medium,23.79375,2,406.76,23,1,0,Monitor
16317,0,0.44535485,Medium,116.93055555555556,3,1421.62,69,1,0,Monitor
16566,0,0.4451128,Medium,12.179166666666667,2,280.12,6,1,0,Monitor
16445,0,0.44506365,Medium,206.05069444444445,3,352.65,93,1,0,Monitor
12354,1,0.44453084,Medium,51.985416666666666,1,1079.4,58,0,0,Monitor
14953,0,0.44448552,Medium,237.9986111111111,3,685.65,153,1,0,Monitor
17307,1,0.44428095,Medium,214.96527777777777,11,3999.89,22,1,1,Monitor
15664,0,0.44348362,Medium,268.7784722222222,3,867.6,46,1,0,Monitor
12424,0,0.44333634,Medium,242.09791666666663,2,1579.07,59,1,0,Monitor
13371,1,0.4432966,Medium,324.80347222222224,2,2297.66,75,1,1,Monitor
14267,0,0.44316247,Medium,79.99861111111112,2,836.36,15,0,0,Monitor
17025,0,0.44238737,Medium,192.87777777777777,4,1152.87,28,1,0,Monitor
17561,0,0.44225737,Medium,210.00972222222225,3,537.9,129,1,0,Monitor
16205,0,0.44224507,Medium,216.02291666666667,3,1062.48,89,1,0,Monitor
14805,0,0.44218814,Medium,133.08819444444444,4,645.4,82,1,0,Monitor
15651,0,0.44217253,Medium,80.1625,3,840.08,44,1,0,Monitor
13753,1,0.44214842,Medium,107.00138888888888,4,2094.57,64,1,1,Monitor
16022,1,0.4415206,Medium,79.98194444444445,1,602.63,68,0,0,Monitor
14834,0,0.44092774,Medium,59.90972222222222,2,729.55,28,1,0,Monitor
12926,1,0.4409098,Medium,230.8701388888889,4,1523.97,202,1,0,Monitor
12458,0,0.4408891,Medium,104.07986111111111,3,1272.01,58,1,0,Monitor
13857,1,0.4408522,Medium,212.99722222222223,6,1001.01,99,1,0,Monitor
17890,1,0.44061768,Medium,142.06319444444443,2,586.89,88,1,0,Monitor
16292,0,0.44051754,Medium,199.97847222222225,4,951.51,38,1,0,Monitor
17601,1,0.44033143,Medium,58.78333333333333,2,413.08,69,1,0,Monitor
17860,1,0.44021773,Medium,188.00625,4,717.39,127,1,0,Monitor
15146,0,0.44020495,Medium,110.98819444444445,1,834.22,63,0,0,Monitor
15852,1,0.44020084,Medium,6.061111111111111,3,257.26,31,1,0,Monitor
17189,0,0.4401406,Medium,178.80694444444444,4,796.45,87,1,0,Monitor
13665,1,0.44005802,Medium,205.98888888888888,3,1711.66,97,1,0,Monitor
12511,1,0.44001094,Medium,248.09097222222223,1,3084.02,190,0,1,Monitor
14823,0,0.4395092,Medium,13.949305555555556,2,210.65,38,0,0,Monitor
16903,0,0.4392848,Medium,199.91319444444449,2,678.55,107,1,0,Monitor
16471,1,0.43923232,Medium,94.13125,4,1189.98,48,1,0,Monitor
15944,1,0.439037,Medium,96.09513888888888,4,2164.24,25,1,1,Monitor
13606,0,0.4388976,Medium,62.99861111111111,2,246.63,37,1,0,Monitor
14460,0,0.4384995,Medium,130.03819444444446,7,689.16,23,1,0,Monitor
15246,1,0.4379237,Medium,57.920138888888886,3,780.4,45,1,0,Monitor
17545,0,0.43785238,Medium,209.88888888888889,3,767.54,112,1,0,Monitor
14136,1,0.43739218,Medium,220.03958333333333,5,1570.81,86,1,0,Monitor
12942,0,0.43735513,Medium,17.065277777777776,2,396.52,23,1,0,Monitor
15826,0,0.43697926,Medium,30.0875,2,1663.97,66,1,0,Monitor
15691,1,0.43652207,Medium,71.90069444444444,4,571.3,12,1,0,Monitor
13956,0,0.43648583,Medium,62.86527777777778,2,290.32,49,1,0,Monitor
14272,0,0.436124,Medium,73.95347222222222,3,614.94,38,1,0,Monitor
14104,0,0.43569484,Medium,208.98402777777775,3,527.3199999999999,100,1,0,Monitor
16898,0,0.43495354,Medium,188.01875,3,496.26,110,1,0,Monitor
13567,1,0.43485904,Medium,247.9993055555556,4,1079.29,180,1,0,Monitor
13819,1,0.43432918,Medium,121.09166666666668,6,2642.35,47,1,1,Monitor
17241,1,0.43420154,Medium,204.9923611111111,12,2736.64,116,1,1,Monitor
16647,0,0.43415368,Medium,24.138194444444444,3,455.59,25,1,0,Monitor
13292,0,0.4341117,Medium,103.90972222222224,4,665.14,41,1,0,Monitor
12875,0,0.43360862,Medium,182.0326388888889,4,1307.52,2,1,0,Monitor
15994,0,0.4334561,Medium,231.025,2,761.4100000000001,69,1,0,Monitor
16054,0,0.43337682,Medium,238.05,3,1327.98,49,1,0,Monitor
16419,0,0.43328232,Medium,94.9173611111111,4,1021.92,48,1,0,Monitor
14290,0,0.43315035,Medium,181.1013888888889,4,2979.4700000000003,59,1,1,Monitor
14342,0,0.43307567,Medium,29.95833333333333,3,559.48,18,1,0,Monitor
15724,1,0.43291909,Medium,20.92361111111111,3,310.85,17,1,0,Monitor
13497,1,0.43289912,Medium,102.15694444444443,6,1166.83,52,1,0,Monitor
17035,1,0.432791,Medium,65.06041666666667,4,613.59,29,1,0,Monitor
14998,0,0.432661,Medium,60.84861111111111,3,521.95,85,1,0,Monitor
13377,1,0.43229836,Medium,216.02083333333331,2,1552.88,71,1,0,Monitor
13035,0,0.43226165,Medium,80.1451388888889,2,775.32,22,1,0,Monitor
15147,1,0.4321463,Medium,59.87013888888889,1,623.5,28,0,0,Monitor
13705,0,0.43200734,Medium,193.09791666666663,5,1323.47,43,1,0,Monitor
14994,1,0.43174207,Medium,201.99375,5,946.72,233,1,0,Monitor
16193,1,0.43173423,Medium,56.045138888888886,2,630.43,38,1,0,Monitor
13542,1,0.43152723,Medium,196.05972222222223,17,3959.49,98,1,1,Monitor
16637,0,0.43144724,Medium,45.10416666666666,1,303.62,16,0,0,Monitor
14273,0,0.4311728,Medium,37.18402777777778,2,218.7,10,1,0,Monitor
13398,1,0.43074852,Medium,11.98125,2,670.34,37,1,0,Monitor
